fault_dimension,severity,scenario,seed,controller,policy,expected_cost_usd,carbon_kg,cost_delta_pct,mean_reliability_w,mean_delta_mw,mean_interval_width_cert,solver_status_ok_rate,guarantee_checks_passed_rate,adaptive_width_mean,adaptive_width_p95,lambda_mw_used_mean,rac_sensitivity_mean,rac_sensitivity_p95,rac_q_multiplier_mean,rac_q_multiplier_p95,rac_inflation_mean,cvar_eta,cvar_cost,cqr_picp_group_low,cqr_width_group_low,cqr_picp_group_mid,cqr_width_group_mid,cqr_picp_group_high,cqr_width_group_high,mae,rmse,picp_90,picp_95,mean_interval_width,pinball_loss_q05,pinball_loss_q50,pinball_loss_q95,pinball_loss_mean,winkler_score_90,violation_rate,violation_severity,recovery_time,intervention_rate,true_soc_violation_rate,true_soc_violation_steps,true_soc_violation_severity_mean_mwh,true_soc_violation_severity_p95_mwh,true_soc_violation_severity_mean,true_soc_violation_severity_p95,true_soc_min_mwh,true_soc_max_mwh,recovery_time_mean,unsafe_command_rate,bms_trip_rate,grid_import_violation_rate,true_soc_violation_mask,certificate_presence_rate,certificate_missing_fields
dropout,0.3,dropout,44,dc3s_wrapped,dc3s_wrapped,113334870.779865,785521692.774267,-0.0048,0.997756,0.0,523.047415,0.895833,0.958333,523.047415,564.415563,0.0,0.021438,0.065866,1.023009,1.073913,1.017599,0.0,0.0,0.6875,503.45306,0.8125,503.45306,0.75,503.45306,291.20044,655.639948,0.791667,0.791667,523.047415,142.93724,145.60022,99.920225,129.485895,4857.149309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172467,10000.0,0.0,0.041667,0.041667,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
dropout,0.3,dropout,44,deterministic_lp,deterministic_lp,113340311.275682,785527709.328722,0.0,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6875,503.45306,0.8125,503.45306,0.75,503.45306,291.20044,655.639948,0.75,0.791667,502.325167,144.493256,145.60022,101.582732,130.558736,4921.519773,0.125,332.424643,0.142857,0.0,0.125,6.0,55.404107,238.513193,55.404107,238.513193,-311.59703,10000.0,1.666667,0.125,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
 False False False False False False False False False False False False
 False False False False False  True  True False False False  True False]",0.0,192.0
dropout,0.3,dropout,44,robust_fixed_interval,robust_fixed_interval,113334846.079251,785521510.315292,-0.004822,1.0,0.0,502.325167,0.833333,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6875,503.45306,0.8125,503.45306,0.75,503.45306,291.20044,655.639948,0.75,0.791667,502.325167,144.493256,145.60022,101.582732,130.558736,4921.519773,0.145833,0.79597,0.0,0.0,0.145833,7.0,0.11371,0.315485,0.11371,0.315485,-0.315485,10000.0,4.0,0.145833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False  True  True  True  True  True  True  True]",0.0,192.0
dropout,0.3,dropout,44,scenario_mpc,scenario_mpc,113334860.526866,785521627.133113,-0.004809,1.0,0.0,8147.974717,1.0,1.0,8147.974717,9255.298467,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6875,503.45306,0.8125,503.45306,0.75,503.45306,291.20044,655.639948,1.0,1.0,8147.974717,200.783173,145.60022,206.615563,184.332985,8147.974717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
dropout,0.3,dropout,44,scenario_robust,scenario_robust,113334860.526866,785521627.133113,-0.004809,1.0,0.0,2546.481387,1.0,1.0,2546.481387,3582.894499,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6875,503.45306,0.8125,503.45306,0.75,503.45306,291.20044,655.639948,0.895833,0.916667,2546.481387,88.765366,202.726415,111.665289,134.38569,4008.613107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
dropout,0.3,dropout,55,aci_conformal,aci_conformal,113683395.615424,786943224.098792,0.007496,1.0,0.0,2826.089453,1.0,1.0,2826.089453,2826.112419,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6875,503.45306,0.875,503.45306,0.8125,503.45306,423.708143,1063.73743,0.895833,0.895833,2826.089453,94.3334,211.854071,212.758326,172.981932,6141.834503,0.0,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
dropout,0.3,dropout,55,cvar_interval,cvar_interval,113621284.134891,786224700.525959,-0.047144,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,57879175.29658,57891634.724415,0.6875,503.45306,0.875,503.45306,0.8125,503.45306,423.708143,1063.73743,0.791667,0.791667,502.325167,97.766627,211.854071,287.619338,199.080012,7707.719303,0.0625,0.800232,0.0,0.0,0.0625,3.0,0.266744,0.483647,0.266744,0.483647,-0.521924,10000.0,2.0,0.0625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True  True]",0.0,192.0
dropout,0.3,dropout,55,dc3s_ftit,dc3s_ftit,113888982.569852,787980752.486671,0.188351,0.728444,262.500665,2590.95768,1.0,1.0,2590.95768,3657.433095,0.0,0.023194,0.070769,1.0,1.0,8.494689,0.0,0.0,0.6875,503.45306,0.875,503.45306,0.8125,503.45306,423.708143,1063.73743,0.895833,0.895833,2590.95768,90.418076,211.854071,205.155917,169.142688,5911.47986,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,4565.217391,10000.0,0.0,0.041667,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
dropout,0.3,dropout,55,dc3s_wrapped,dc3s_wrapped,113621322.58035,786224990.782961,-0.04711,0.99676,0.0,525.260746,1.0,0.958333,525.260746,574.114776,0.0,0.023194,0.070769,1.025461,1.080741,1.019203,0.0,0.0,0.6875,503.45306,0.875,503.45306,0.8125,503.45306,423.708143,1063.73743,0.791667,0.791667,525.260746,96.334946,211.854071,285.600723,197.929914,7638.713396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243615,10000.0,0.0,0.041667,0.041667,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
dropout,0.3,dropout,55,deterministic_lp,deterministic_lp,113674874.890996,786632670.7131,0.0,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6875,503.45306,0.875,503.45306,0.8125,503.45306,423.708143,1063.73743,0.791667,0.791667,502.325167,97.766627,211.854071,287.619338,199.080012,7707.719303,0.041667,152.886445,0.0,0.0,0.041667,2.0,76.443223,137.193,76.443223,137.193,-143.942975,10000.0,1.5,0.041667,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True False False]",0.0,192.0
dropout,0.3,dropout,55,robust_fixed_interval,robust_fixed_interval,113621284.134891,786224700.525959,-0.047144,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6875,503.45306,0.875,503.45306,0.8125,503.45306,423.708143,1063.73743,0.791667,0.791667,502.325167,97.766627,211.854071,287.619338,199.080012,7707.719303,0.0625,0.800232,0.0,0.0,0.0625,3.0,0.266744,0.483647,0.266744,0.483647,-0.521924,10000.0,2.0,0.0625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True  True]",0.0,192.0
dropout,0.3,dropout,55,scenario_mpc,scenario_mpc,113621308.296356,786224897.084646,-0.047123,1.0,0.0,8106.640817,1.0,1.0,8106.640817,9311.361763,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6875,503.45306,0.875,503.45306,0.8125,503.45306,423.708143,1063.73743,1.0,1.0,8106.640817,213.990744,211.854071,191.341297,205.728704,8106.640817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
dropout,0.3,dropout,55,scenario_robust,scenario_robust,113621308.296356,786224897.084646,-0.047123,1.0,0.0,4422.464194,1.0,1.0,4422.464194,5900.395997,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6875,503.45306,0.875,503.45306,0.8125,503.45306,423.708143,1063.73743,0.916667,0.9375,4422.464194,130.661248,330.709509,175.645476,212.338744,6126.134477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,11,aci_conformal,aci_conformal,112776535.710035,781043166.862738,0.020231,1.0,0.0,99.953,1.0,1.0,99.953,99.9953,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,99.953,2.498825,0.0,2.498825,1.665883,99.953,0.0,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14542.760299,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,11,cvar_interval,cvar_interval,112743153.643645,780773194.018798,-0.009375,1.0,0.0,502.325167,0.916667,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,61243308.557758,61253038.235188,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,502.325167,12.558129,0.0,12.558129,8.372086,502.325167,0.0625,0.991709,0.0,0.0,0.0625,3.0,0.33057,0.33057,0.33057,0.33057,-0.33057,10000.0,2.0,0.0625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True  True]",0.0,192.0
out_of_order,0.0,out_of_order,11,dc3s_ftit,dc3s_ftit,112743179.508402,780773366.357941,-0.009352,1.0,0.0,306.39893,0.958333,0.979167,306.39893,307.25552,0.0,0.023769,0.041146,1.0,1.0,1.004557,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,306.39893,7.659973,0.0,7.659973,5.106649,306.39893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122011,10000.0,0.0,0.020833,0.020833,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
out_of_order,0.0,out_of_order,11,dc3s_wrapped,dc3s_wrapped,112743179.508402,780773366.357941,-0.009352,1.0,0.0,524.06637,0.958333,0.979167,524.06637,541.1031,0.0,0.023769,0.041146,1.023769,1.041146,1.019016,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,524.06637,13.101659,0.0,13.101659,8.73444,524.06637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122011,10000.0,0.0,0.020833,0.020833,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
out_of_order,0.0,out_of_order,11,deterministic_lp,deterministic_lp,112753724.380899,780783960.335525,0.0,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,502.325167,12.558129,0.0,12.558129,8.372086,502.325167,0.125,332.324172,0.0,0.0,0.125,6.0,55.387362,238.322548,55.387362,238.322548,-311.543655,10000.0,2.0,0.125,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False  True  True  True  True False False
 False False False False False False False False False False False False
 False False False False False False  True False False  True False False]",0.0,192.0
out_of_order,0.0,out_of_order,11,robust_fixed_interval,robust_fixed_interval,112743153.643645,780773194.018798,-0.009375,1.0,0.0,502.325167,0.916667,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,502.325167,12.558129,0.0,12.558129,8.372086,502.325167,0.0625,0.991709,0.0,0.0,0.0625,3.0,0.33057,0.33057,0.33057,0.33057,-0.33057,10000.0,2.0,0.0625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True  True]",0.0,192.0
out_of_order,0.0,out_of_order,11,scenario_mpc,scenario_mpc,112743172.02651,780773321.273592,-0.009359,1.0,0.0,8114.544955,1.0,1.0,8114.544955,9169.071617,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,8114.544955,202.863624,0.0,202.863624,135.242416,8114.544955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,11,scenario_robust,scenario_robust,112743172.02651,780773321.273592,-0.009359,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,22,aci_conformal,aci_conformal,113071427.431258,784757529.45216,-0.004896,1.0,0.0,99.953,1.0,1.0,99.953,99.9953,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,99.953,2.498825,0.0,2.498825,1.665883,99.953,0.0,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,22,cvar_interval,cvar_interval,113071416.156228,784757413.872497,-0.004906,1.0,0.0,502.325167,0.979167,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,58537370.196731,58545552.03956,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,502.325167,12.558129,0.0,12.558129,8.372086,502.325167,0.020833,0.295867,0.0,0.0,0.020833,1.0,0.295867,0.295867,0.295867,0.295867,-0.295867,10000.0,1.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False  True]",0.0,192.0
out_of_order,0.0,out_of_order,22,dc3s_ftit,dc3s_ftit,113071436.550949,784757588.953646,-0.004888,1.0,0.0,306.39893,0.979167,0.979167,306.39893,307.25552,0.0,0.023049,0.049126,1.0,1.0,1.004557,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,306.39893,7.659973,0.0,7.659973,5.106649,306.39893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158115,10000.0,0.0,0.020833,0.020833,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
out_of_order,0.0,out_of_order,22,dc3s_wrapped,dc3s_wrapped,113071436.550949,784757588.953646,-0.004888,0.999371,0.0,523.751686,0.979167,0.979167,523.751686,548.943692,0.0,0.023049,0.049126,1.023489,1.049126,1.018565,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,523.751686,13.093792,0.0,13.093792,8.729195,523.751686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158115,10000.0,0.0,0.020833,0.020833,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
out_of_order,0.0,out_of_order,22,deterministic_lp,deterministic_lp,113076963.740029,784745317.168313,0.0,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,502.325167,12.558129,0.0,12.558129,8.372086,502.325167,0.083333,111.14122,0.0,0.0,0.083333,4.0,27.785305,89.351857,27.785305,89.351857,-104.03007,10000.0,2.5,0.083333,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True]",0.0,192.0
out_of_order,0.0,out_of_order,22,robust_fixed_interval,robust_fixed_interval,113071416.156228,784757413.872497,-0.004906,1.0,0.0,502.325167,0.979167,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,502.325167,12.558129,0.0,12.558129,8.372086,502.325167,0.020833,0.295867,0.0,0.0,0.020833,1.0,0.295867,0.295867,0.295867,0.295867,-0.295867,10000.0,1.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False  True]",0.0,192.0
out_of_order,0.0,out_of_order,22,scenario_mpc,scenario_mpc,113071427.431258,784757529.45216,-0.004896,1.0,0.0,8132.450266,1.0,1.0,8132.450266,9251.652111,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,8132.450266,203.311257,0.0,203.311257,135.540838,8132.450266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,22,scenario_robust,scenario_robust,113071427.431258,784757529.45216,-0.004896,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,33,aci_conformal,aci_conformal,112878819.236672,785172006.622866,-0.005968,1.0,0.0,99.953,1.0,1.0,99.953,99.9953,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,99.953,2.498825,0.0,2.498825,1.665883,99.953,0.0,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,33,cvar_interval,cvar_interval,112878800.374038,785171862.326668,-0.005985,1.0,0.0,502.325167,0.9375,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,61038795.678476,61049450.549892,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,502.325167,12.558129,0.0,12.558129,8.372086,502.325167,0.125,1.073966,0.0,0.0,0.125,6.0,0.178994,0.373114,0.178994,0.373114,-0.373114,10000.0,3.5,0.125,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False  True  True  True  True  True  True]",0.0,192.0
out_of_order,0.0,out_of_order,33,dc3s_ftit,dc3s_ftit,112878828.975263,785172070.331782,-0.00596,1.0,0.0,306.39893,0.979167,0.916667,306.39893,307.25552,0.0,0.021771,0.047876,1.0,1.0,1.004557,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,306.39893,7.659973,0.0,7.659973,5.106649,306.39893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169826,10000.0,0.0,0.083333,0.083333,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
out_of_order,0.0,out_of_order,33,dc3s_wrapped,dc3s_wrapped,112878828.975263,785172070.331782,-0.00596,1.0,0.0,522.290413,0.979167,0.916667,522.290413,547.762936,0.0,0.021771,0.047876,1.021771,1.047876,1.017417,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,522.290413,13.05726,0.0,13.05726,8.70484,522.290413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169826,10000.0,0.0,0.083333,0.083333,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
out_of_order,0.0,out_of_order,33,deterministic_lp,deterministic_lp,112885556.799211,785147582.859189,0.0,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,502.325167,12.558129,0.0,12.558129,8.372086,502.325167,0.125,213.520491,0.0,0.0,0.125,6.0,35.586748,153.05412,35.586748,153.05412,-199.979799,10000.0,3.5,0.125,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False  True  True  True  True  True  True]",0.0,192.0
out_of_order,0.0,out_of_order,33,robust_fixed_interval,robust_fixed_interval,112878800.374038,785171862.326668,-0.005985,1.0,0.0,502.325167,0.9375,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,502.325167,12.558129,0.0,12.558129,8.372086,502.325167,0.125,1.073966,0.0,0.0,0.125,6.0,0.178994,0.373114,0.178994,0.373114,-0.373114,10000.0,3.5,0.125,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False  True  True  True  True  True  True]",0.0,192.0
out_of_order,0.0,out_of_order,33,scenario_mpc,scenario_mpc,112878819.236672,785172006.622866,-0.005968,1.0,0.0,8125.997332,1.0,1.0,8125.997332,9199.472252,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,8125.997332,203.149933,0.0,203.149933,135.433289,8125.997332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,33,scenario_robust,scenario_robust,112878819.236672,785172006.622866,-0.005968,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,44,aci_conformal,aci_conformal,113335215.489094,785519935.564434,-0.004428,1.0,0.0,99.953,1.0,1.0,99.953,99.9953,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,99.953,2.498825,0.0,2.498825,1.665883,99.953,0.0,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
out_of_order,0.0,out_of_order,44,cvar_interval,cvar_interval,113334836.809365,785521443.585873,-0.004762,1.0,0.0,502.325167,0.666667,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,69736623.415789,69749234.351944,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,502.325167,12.558129,0.0,12.558129,8.372086,502.325167,0.5625,3.421524,0.0,0.0,0.5625,27.0,0.126723,0.278686,0.126723,0.278686,-0.488096,10000.0,14.0,0.5625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.0,192.0
out_of_order,0.0,out_of_order,44,dc3s_ftit,dc3s_ftit,113339850.088662,785522066.994444,-0.000339,1.0,0.0,306.39893,1.0,0.916667,306.39893,307.25552,0.0,0.022592,0.044314,1.0,1.0,1.004557,0.0,0.0,1.0,503.45306,1.0,503.45306,1.0,503.45306,0.0,0.0,1.0,1.0,306.39893,7.659973,0.0,7.659973,5.106649,306.39893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229798,10000.0,0.0,0.083333,0.083333,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
