fault_dimension,severity,scenario,seed,controller,policy,expected_cost_usd,carbon_kg,cost_delta_pct,mean_reliability_w,mean_delta_mw,mean_interval_width_cert,solver_status_ok_rate,guarantee_checks_passed_rate,adaptive_width_mean,adaptive_width_p95,lambda_mw_used_mean,cvar_eta,cvar_cost,cqr_picp_group_low,cqr_width_group_low,cqr_picp_group_mid,cqr_width_group_mid,cqr_picp_group_high,cqr_width_group_high,mae,rmse,picp_90,picp_95,mean_interval_width,violation_rate,violation_severity,recovery_time,intervention_rate,true_soc_violation_rate,true_soc_violation_steps,true_soc_violation_severity_mean_mwh,true_soc_violation_severity_p95_mwh,true_soc_violation_severity_mean,true_soc_violation_severity_p95,true_soc_min_mwh,true_soc_max_mwh,recovery_time_mean,unsafe_command_rate,bms_trip_rate,grid_import_violation_rate,true_soc_violation_mask,certificate_presence_rate,certificate_missing_fields
out_of_order,0.000000,out_of_order,22,deterministic_lp,deterministic_lp,192278368.139345,1350591503.314968,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.095238,331.631761,0.000000,0.000000,0.095238,8.000000,41.453970,208.668880,41.453970,208.668880,-310.854372,10191.869412,2.875000,0.095238,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True False False False
 False False False False False False False False False  True False False]",0.000000,336.000000
out_of_order,0.000000,out_of_order,22,robust_fixed_interval,robust_fixed_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,12005.917483,0.702381,1.000000,12005.917483,13842.076902,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,12005.917483,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.050000,out_of_order,11,cvar_interval,cvar_interval,192712776.968431,1347321730.142499,-0.004709,1.000000,0.000000,951.890877,0.869048,1.000000,951.890877,948.870247,0.000000,107713334.170589,107738242.214321,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.050000,out_of_order,11,dc3s_wrapped,dc3s_wrapped,192774908.747769,1347328542.370707,0.027530,0.909216,0.000000,1020.804291,1.000000,0.940476,1020.804291,1670.011635,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,1020.804291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088166,10000.000000,0.000000,0.059524,0.059524,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
out_of_order,0.050000,out_of_order,11,deterministic_lp,deterministic_lp,192721851.947759,1347343336.738146,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.107143,317.832565,0.000000,0.000000,0.107143,9.000000,35.314729,186.004768,35.314729,186.004768,-297.811534,10000.000000,3.000000,0.107143,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True False False False False False  True  True  True False False]",0.000000,336.000000
out_of_order,0.050000,out_of_order,11,robust_fixed_interval,robust_fixed_interval,192712776.968431,1347321730.142499,-0.004709,1.000000,0.000000,11996.964918,0.869048,1.000000,11996.964918,13708.540570,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,11996.964918,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.050000,out_of_order,22,cvar_interval,cvar_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,951.890877,0.702381,1.000000,951.890877,948.870247,0.000000,116057051.444961,116089204.187639,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.050000,out_of_order,22,dc3s_wrapped,dc3s_wrapped,192272072.684761,1350564338.392768,-0.003274,0.908876,0.000000,1021.062386,0.738095,0.976190,1021.062386,1670.011635,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,1021.062386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089853,10000.000000,0.000000,0.023810,0.023810,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
out_of_order,0.050000,out_of_order,22,deterministic_lp,deterministic_lp,192278368.139345,1350591503.314968,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.095238,331.631761,1.000000,0.000000,0.095238,8.000000,41.453970,208.668880,41.453970,208.668880,-310.854372,10191.869412,2.875000,0.095238,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True False False False
 False False False False False False False False False  True False False]",0.000000,336.000000
out_of_order,0.050000,out_of_order,22,robust_fixed_interval,robust_fixed_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,12005.917483,0.702381,1.000000,12005.917483,13842.076902,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,12005.917483,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.150000,out_of_order,11,cvar_interval,cvar_interval,192712776.968431,1347321730.142499,-0.004709,1.000000,0.000000,951.890877,0.869048,1.000000,951.890877,948.870247,0.000000,107713334.170589,107738242.214321,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.150000,out_of_order,11,dc3s_wrapped,dc3s_wrapped,192774908.747769,1347328542.370707,0.027530,0.773502,0.000000,1123.824490,1.000000,0.940476,1123.824490,1670.011635,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,1123.824490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088166,10000.000000,0.000000,0.059524,0.059524,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
out_of_order,0.150000,out_of_order,11,deterministic_lp,deterministic_lp,192721851.947759,1347343336.738146,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.107143,317.832565,0.833333,0.000000,0.107143,9.000000,35.314729,186.004768,35.314729,186.004768,-297.811534,10000.000000,3.000000,0.107143,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True False False False False False  True  True  True False False]",0.000000,336.000000
out_of_order,0.150000,out_of_order,11,robust_fixed_interval,robust_fixed_interval,192712776.968431,1347321730.142499,-0.004709,1.000000,0.000000,11996.964918,0.869048,1.000000,11996.964918,13708.540570,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,11996.964918,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.150000,out_of_order,22,cvar_interval,cvar_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,951.890877,0.702381,1.000000,951.890877,948.870247,0.000000,116057051.444961,116089204.187639,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.150000,out_of_order,22,dc3s_wrapped,dc3s_wrapped,192272072.684761,1350564338.392768,-0.003274,0.818400,0.000000,1092.038196,0.738095,0.976190,1092.038196,1670.011635,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,1092.038196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089853,10000.000000,0.000000,0.023810,0.023810,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
out_of_order,0.150000,out_of_order,22,deterministic_lp,deterministic_lp,192278368.139345,1350591503.314968,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.095238,331.631761,0.916667,0.000000,0.095238,8.000000,41.453970,208.668880,41.453970,208.668880,-310.854372,10191.869412,2.875000,0.095238,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True False False False
 False False False False False False False False False  True False False]",0.000000,336.000000
out_of_order,0.150000,out_of_order,22,robust_fixed_interval,robust_fixed_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,12005.917483,0.702381,1.000000,12005.917483,13842.076902,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,12005.917483,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
spike_sigma,0.000000,spikes,11,cvar_interval,cvar_interval,192712776.968431,1347321730.142499,-0.004709,1.000000,0.000000,951.890877,0.869048,1.000000,951.890877,948.870247,0.000000,108226937.641991,108251972.158014,0.928571,948.870247,0.964286,948.870247,0.964286,948.870247,229.745389,1435.330883,0.952381,0.964286,951.890877,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
spike_sigma,0.000000,spikes,11,dc3s_wrapped,dc3s_wrapped,192774908.747769,1347328542.370707,0.027530,0.997439,0.000000,960.612624,1.000000,0.940476,960.612624,964.502627,0.000000,,,0.928571,948.870247,0.964286,948.870247,0.964286,948.870247,229.745389,1435.330883,0.964286,0.964286,960.612624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088166,10000.000000,0.000000,0.059524,0.059524,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
spike_sigma,0.000000,spikes,11,deterministic_lp,deterministic_lp,192721851.947759,1347343336.738146,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.928571,948.870247,0.964286,948.870247,0.964286,948.870247,229.745389,1435.330883,0.952381,0.964286,951.890877,0.107143,317.832565,0.000000,0.000000,0.107143,9.000000,35.314729,186.004768,35.314729,186.004768,-297.811534,10000.000000,3.000000,0.107143,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True False False False False False  True  True  True False False]",0.000000,336.000000
spike_sigma,0.000000,spikes,11,robust_fixed_interval,robust_fixed_interval,192712776.968431,1347321730.142499,-0.004709,1.000000,0.000000,12052.103811,0.869048,1.000000,12052.103811,13745.324447,0.000000,,,0.928571,948.870247,0.964286,948.870247,0.964286,948.870247,229.745389,1435.330883,0.976190,0.988095,12052.103811,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
spike_sigma,0.000000,spikes,22,cvar_interval,cvar_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,951.890877,0.702381,1.000000,951.890877,948.870247,0.000000,116656333.983037,116688415.046548,1.000000,948.870247,0.928571,951.403788,0.964286,948.870247,215.631274,1355.479057,0.964286,0.964286,951.890877,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
spike_sigma,0.000000,spikes,22,dc3s_wrapped,dc3s_wrapped,192272072.684761,1350564338.392768,-0.003274,0.997837,0.000000,960.310408,0.738095,0.976190,960.310408,948.870247,0.000000,,,1.000000,948.870247,0.928571,951.403788,0.964286,948.870247,215.631274,1355.479057,0.964286,0.964286,960.310408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089853,10000.000000,0.000000,0.023810,0.023810,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
spike_sigma,0.000000,spikes,22,deterministic_lp,deterministic_lp,192278368.139345,1350591503.314968,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,0.928571,951.403788,0.964286,948.870247,215.631274,1355.479057,0.964286,0.964286,951.890877,0.095238,331.631761,0.000000,0.000000,0.095238,8.000000,41.453970,208.668880,41.453970,208.668880,-310.854372,10191.869412,2.875000,0.095238,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True False False False
 False False False False False False False False False  True False False]",0.000000,336.000000
spike_sigma,0.000000,spikes,22,robust_fixed_interval,robust_fixed_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,12057.668988,0.702381,1.000000,12057.668988,13870.058527,0.000000,,,1.000000,948.870247,0.928571,951.403788,0.964286,948.870247,215.631274,1355.479057,0.988095,0.988095,12057.668988,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
spike_sigma,1.000000,spikes,11,cvar_interval,cvar_interval,192712776.968431,1347321730.142499,-0.004709,1.000000,0.000000,951.890877,0.869048,1.000000,951.890877,948.870247,0.000000,108646532.410523,108671719.416107,0.928571,956.470870,0.964286,953.937329,0.964286,979.272738,480.463084,2734.830822,0.952381,0.952381,951.890877,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
spike_sigma,1.000000,spikes,11,dc3s_wrapped,dc3s_wrapped,192774908.747769,1347328542.370707,0.027530,0.988638,0.000000,967.293115,1.000000,0.940476,967.293115,1059.174439,0.000000,,,0.928571,956.470870,0.964286,953.937329,0.964286,979.272738,480.463084,2734.830822,0.952381,0.952381,967.293115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088166,10000.000000,0.000000,0.059524,0.059524,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
spike_sigma,1.000000,spikes,11,deterministic_lp,deterministic_lp,192721851.947759,1347343336.738146,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.928571,956.470870,0.964286,953.937329,0.964286,979.272738,480.463084,2734.830822,0.952381,0.952381,951.890877,0.107143,317.832565,0.000000,0.000000,0.107143,9.000000,35.314729,186.004768,35.314729,186.004768,-297.811534,10000.000000,3.000000,0.107143,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True False False False False False  True  True  True False False]",0.000000,336.000000
spike_sigma,1.000000,spikes,11,robust_fixed_interval,robust_fixed_interval,192712776.968431,1347321730.142499,-0.004709,1.000000,0.000000,12112.276058,0.869048,1.000000,12112.276058,13755.305956,0.000000,,,0.928571,956.470870,0.964286,953.937329,0.964286,979.272738,480.463084,2734.830822,0.976190,0.976190,12112.276058,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
spike_sigma,1.000000,spikes,22,cvar_interval,cvar_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,951.890877,0.702381,1.000000,951.890877,948.870247,0.000000,119463474.886568,119495966.510590,1.000000,955.858391,0.892857,961.448906,0.964286,969.834679,1170.728346,5764.966569,0.952381,0.952381,951.890877,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
spike_sigma,1.000000,spikes,22,dc3s_wrapped,dc3s_wrapped,192272072.684761,1350564338.392768,-0.003274,0.985916,0.000000,969.359552,0.738095,0.976190,969.359552,1126.579641,0.000000,,,1.000000,955.858391,0.892857,961.448906,0.964286,969.834679,1170.728346,5764.966569,0.952381,0.952381,969.359552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089853,10000.000000,0.000000,0.023810,0.023810,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
spike_sigma,1.000000,spikes,22,deterministic_lp,deterministic_lp,192278368.139345,1350591503.314968,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,955.858391,0.892857,961.448906,0.964286,969.834679,1170.728346,5764.966569,0.952381,0.952381,951.890877,0.095238,331.631761,0.000000,0.000000,0.095238,8.000000,41.453970,208.668880,41.453970,208.668880,-310.854372,10191.869412,2.875000,0.095238,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True False False False
 False False False False False False False False False  True False False]",0.000000,336.000000
spike_sigma,1.000000,spikes,22,robust_fixed_interval,robust_fixed_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,12286.892286,0.702381,1.000000,12286.892286,13887.033602,0.000000,,,1.000000,955.858391,0.892857,961.448906,0.964286,969.834679,1170.728346,5764.966569,0.952381,0.952381,12286.892286,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
spike_sigma,2.000000,spikes,11,cvar_interval,cvar_interval,192712776.968431,1347321730.142499,-0.006721,1.000000,0.000000,951.890877,0.869048,1.000000,951.890877,948.870247,0.000000,110252985.334672,110278419.988113,0.928571,959.527844,0.964286,969.572963,0.964286,982.413339,1174.729828,5819.634804,0.952381,0.952381,951.890877,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
spike_sigma,2.000000,spikes,11,dc3s_wrapped,dc3s_wrapped,192774908.747769,1347328542.370707,0.025517,0.979785,0.000000,974.013650,1.000000,0.940476,974.013650,1174.795848,0.000000,,,0.928571,959.527844,0.964286,969.572963,0.964286,982.413339,1174.729828,5819.634804,0.952381,0.952381,974.013650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088166,10000.000000,0.000000,0.059524,0.059524,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
spike_sigma,2.000000,spikes,11,deterministic_lp,deterministic_lp,192725729.974791,1347345979.054695,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.928571,959.527844,0.964286,969.572963,0.964286,982.413339,1174.729828,5819.634804,0.952381,0.952381,951.890877,0.119048,332.456924,0.000000,0.000000,0.119048,10.000000,33.245692,179.750392,33.245692,179.750392,-311.336510,10000.000000,2.200000,0.119048,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False  True  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True False
 False False False False False False False  True  True  True False False]",0.000000,336.000000
